     name      zhel      zcmb f    st   est   Mmax  eMmax    t0  EBVmw eEBVmw  covMs     dist
LSQ13dpm   0.0508648 0.0520617 J 1.055 0.009 18.059 0.011  -2.1 0.0529 0.0053  9.944e-06    Ho
LSQ13dpm   0.0508648 0.0520617 V 1.055 0.009 17.696 0.003  -9.0 0.0529 0.0053 -1.110e-05    Ho
LSQ13dpm   0.0508648 0.0520617 Y 1.055 0.009 18.240 0.015  -2.1 0.0529 0.0053  2.735e-06    Ho
LSQ13dpm   0.0508648 0.0520617 i 1.055 0.009 18.383 0.007  -4.4 0.0529 0.0053 -3.693e-07    Ho
LSQ13dpm   0.0508648 0.0520617 r 1.055 0.009 17.788 0.004  -9.4 0.0529 0.0053  1.279e-05    Ho
LSQ13dqh   0.1038000 0.1035425 B 1.197 0.020 19.318 0.012  -5.6 0.0501 0.0050  9.181e-06    Ho
LSQ13dqh   0.1038000 0.1035425 V 1.197 0.020 19.357 0.010  -6.7 0.0501 0.0050  9.564e-09    Ho
LSQ13dqh   0.1038000 0.1035425 Y 1.197 0.020 19.923 0.034   1.3 0.0501 0.0050 -6.245e-05    Ho
LSQ13dqh   0.1038000 0.1035425 i 1.197 0.020 19.934 0.016  -2.8 0.0501 0.0050  7.213e-05    Ho
LSQ13dqh   0.1038000 0.1035425 r 1.197 0.020 19.368 0.009  -8.1 0.0501 0.0050  4.212e-05    Ho
LSQ13dsm   0.0423707 0.0419767 B 0.908 0.004 17.263 0.006 -11.8 0.0088 0.0009  1.043e-05    Ho
LSQ13dsm   0.0423707 0.0419767 H 0.908 0.004 17.687 0.046   0.7 0.0088 0.0009  2.186e-07    Ho
LSQ13dsm   0.0423707 0.0419767 J 0.908 0.004 17.585 0.028  -0.1 0.0088 0.0009  3.263e-06    Ho
LSQ13dsm   0.0423707 0.0419767 V 0.908 0.004 17.287 0.005 -13.1 0.0088 0.0009  3.967e-06    Ho
LSQ13dsm   0.0423707 0.0419767 Y 0.908 0.004 17.886 0.082   0.8 0.0088 0.0009 -2.506e-06    Ho
LSQ13dsm   0.0423707 0.0419767 g 0.908 0.004 17.253 0.005 -12.0 0.0088 0.0009  9.065e-06    Ho
LSQ13dsm   0.0423707 0.0419767 i 0.908 0.004 17.854 0.010  -8.7 0.0088 0.0009  4.735e-06    Ho
LSQ13dsm   0.0423707 0.0419767 r 0.908 0.004 17.363 0.006 -13.0 0.0088 0.0009  5.645e-06    Ho
LSQ13dsm   0.0423707 0.0419767 u 0.908 0.004 17.702 0.008 -10.2 0.0088 0.0009  6.734e-06    Ho
LSQ13lq    0.0755477 0.0765051 B 1.054 0.012 18.003 0.005  -6.1 0.0215 0.0022  2.484e-05    Ho
LSQ13lq    0.0755477 0.0765051 H 1.054 0.012 18.983 0.055   5.2 0.0215 0.0022  4.430e-05    Ho
LSQ13lq    0.0755477 0.0765051 J 1.054 0.012 18.700 0.066   5.5 0.0215 0.0022 -4.518e-07    Ho
LSQ13lq    0.0755477 0.0765051 J 1.054 0.012 18.700 0.066   9.4 0.0215 0.0022 -4.518e-07    Ho
LSQ13lq    0.0755477 0.0765051 V 1.054 0.012 18.079 0.004  -7.4 0.0215 0.0022 -1.891e-05    Ho
LSQ13lq    0.0755477 0.0765051 Y 1.054 0.012 18.833 0.062   5.6 0.0215 0.0022  3.012e-05    Ho
LSQ13lq    0.0755477 0.0765051 i 1.054 0.012 18.879 0.008  -2.8 0.0215 0.0022 -4.637e-06    Ho
LSQ13lq    0.0755477 0.0765051 r 1.054 0.012 18.217 0.005  -7.8 0.0215 0.0022  1.885e-05    Ho
LSQ13pf    0.0860404 0.0870045 B 0.917 0.038 19.645 0.058   1.2 0.0558 0.0056 -7.238e-05    Ho
LSQ13pf    0.0860404 0.0870045 H 0.917 0.038 19.641 0.173   6.8 0.0558 0.0056 -5.637e-05    Ho
LSQ13pf    0.0860404 0.0870045 J 0.917 0.038 19.282 0.153  10.0 0.0558 0.0056 -1.954e-05    Ho
LSQ13pf    0.0860404 0.0870045 V 0.917 0.038 19.429 0.043  -0.1 0.0558 0.0056 -7.917e-05    Ho
LSQ13pf    0.0860404 0.0870045 Y 0.917 0.038 19.404 0.082   6.9 0.0558 0.0056 -4.531e-04    Ho
LSQ13pf    0.0860404 0.0870045 i 0.917 0.038 19.685 0.071   4.4 0.0558 0.0056 -1.125e-04    Ho
LSQ13pf    0.0860404 0.0870045 r 0.917 0.038 19.319 0.033  -0.0 0.0558 0.0056 -5.948e-05    Ho
LSQ13ry    0.0298367 0.0310320 B 0.880 0.006 16.540 0.009 -12.2 0.0403 0.0040  2.209e-05    Ho
LSQ13ry    0.0298367 0.0310320 H 0.880 0.006 17.402 0.042  -7.7 0.0403 0.0040  1.065e-05    Ho
LSQ13ry    0.0298367 0.0310320 J 0.880 0.006 17.149 0.034  -8.5 0.0403 0.0040  2.552e-05    Ho
LSQ13ry    0.0298367 0.0310320 V 0.880 0.006 16.590 0.007 -13.5 0.0403 0.0040  1.083e-05    Ho
LSQ13ry    0.0298367 0.0310320 Y 0.880 0.006 17.231 0.056  -7.7 0.0403 0.0040  1.265e-05    Ho
LSQ13ry    0.0298367 0.0310320 g 0.880 0.006 16.517 0.010 -12.4 0.0403 0.0040  2.490e-05    Ho
LSQ13ry    0.0298367 0.0310320 i 0.880 0.006 17.257 0.014  -9.2 0.0403 0.0040  1.450e-05    Ho
LSQ13ry    0.0298367 0.0310320 r 0.880 0.006 16.700 0.009 -13.4 0.0403 0.0040  1.282e-05    Ho
LSQ13ry    0.0298367 0.0310320 u 0.880 0.006 16.692 0.015 -10.6 0.0403 0.0040  1.542e-05    Ho
LSQ13vy    0.0417711 0.0421068 B 0.892 0.005 17.650 0.006  -5.8 0.0676 0.0068  1.262e-05    Ho
LSQ13vy    0.0417711 0.0421068 H 0.892 0.005 17.953 0.115  10.7 0.0676 0.0068  1.701e-05    Ho
LSQ13vy    0.0417711 0.0421068 J 0.892 0.005 17.778 0.108   9.9 0.0676 0.0068  2.752e-05    Ho
LSQ13vy    0.0417711 0.0421068 V 0.892 0.005 17.575 0.005  -7.2 0.0676 0.0068  6.266e-06    Ho
LSQ13vy    0.0417711 0.0421068 Y 0.892 0.005 17.737 0.087   9.8 0.0676 0.0068 -8.145e-06    Ho
LSQ13vy    0.0417711 0.0421068 g 0.892 0.005 17.531 0.007  -5.0 0.0676 0.0068  1.487e-05    Ho
LSQ13vy    0.0417711 0.0421068 i 0.892 0.005 18.137 0.010  -2.8 0.0676 0.0068  8.242e-06    Ho
LSQ13vy    0.0417711 0.0421068 r 0.892 0.005 17.582 0.006  -7.0 0.0676 0.0068  9.220e-06    Ho
LSQ13vy    0.0417711 0.0421068 u 0.892 0.005 18.436 0.016  -3.2 0.0676 0.0068  8.622e-06    Ho
LSQ14act   0.0590500 0.0594518 B 0.701 0.008 18.372 0.008  -3.3 0.2269 0.0227  1.270e-05    Ho
LSQ14act   0.0590500 0.0594518 J 0.701 0.008 18.707 0.029   1.3 0.2269 0.0227 -3.896e-05    Ho
LSQ14act   0.0590500 0.0594518 V 0.701 0.008 18.374 0.007  -4.4 0.2269 0.0227  1.761e-05    Ho
LSQ14act   0.0590500 0.0594518 Y 0.701 0.008 18.728 0.029   1.1 0.2269 0.0227 -8.173e-05    Ho
LSQ14act   0.0590500 0.0594518 i 0.701 0.008 18.888 0.013  -1.3 0.2269 0.0227 -3.104e-05    Ho
LSQ14act   0.0590500 0.0594518 r 0.701 0.008 18.414 0.008  -4.7 0.2269 0.0227  2.243e-06    Ho
LSQ14age   0.0805442 0.0815802 B 1.115 0.014 18.473 0.009 -11.9 0.0576 0.0058  2.389e-06    Ho
LSQ14age   0.0805442 0.0815802 J 1.115 0.014 19.540 0.045  -4.1 0.0576 0.0058  6.082e-05    Ho
LSQ14age   0.0805442 0.0815802 V 1.115 0.014 18.492 0.010 -13.2 0.0576 0.0058  9.376e-05    Ho
LSQ14age   0.0805442 0.0815802 Y 1.115 0.014 19.435 0.044  -4.3 0.0576 0.0058  3.984e-05    Ho
LSQ14age   0.0805442 0.0815802 i 1.115 0.014 19.328 0.014  -8.8 0.0576 0.0058  4.164e-05    Ho
LSQ14age   0.0805442 0.0815802 r 1.115 0.014 18.577 0.010 -13.9 0.0576 0.0058  6.021e-05    Ho
LSQ14ahc   0.0508648 0.0517592 B 1.252 0.010 17.271 0.008  -8.0 0.0461 0.0046  4.066e-05    Ho
LSQ14ahc   0.0508648 0.0517592 H 1.252 0.010 18.084 0.035  -3.1 0.0461 0.0046  1.210e-05    Ho
LSQ14ahc   0.0508648 0.0517592 J 1.252 0.010 17.931 0.022  -2.8 0.0461 0.0046  1.426e-05    Ho
LSQ14ahc   0.0508648 0.0517592 V 1.252 0.010 17.291 0.007  -9.2 0.0461 0.0046  1.840e-05    Ho
LSQ14ahc   0.0508648 0.0517592 Y 1.252 0.010 18.098 0.030  -2.9 0.0461 0.0046  8.228e-06    Ho
LSQ14ahc   0.0508648 0.0517592 i 1.252 0.010 18.076 0.012  -5.3 0.0461 0.0046  4.287e-05    Ho
LSQ14ahc   0.0508648 0.0517592 r 1.252 0.010 17.383 0.008 -11.0 0.0461 0.0046  2.864e-05    Ho
LSQ14ahm   0.0497655 0.0509869 B 1.161 0.009 17.210 0.007 -10.6 0.0274 0.0027  9.580e-07    Ho
LSQ14ahm   0.0497655 0.0509869 H 1.161 0.009 18.154 0.043  -6.2 0.0274 0.0027 -1.039e-05    Ho
LSQ14ahm   0.0497655 0.0509869 J 1.161 0.009 18.047 0.021  -5.6 0.0274 0.0027  6.372e-06    Ho
LSQ14ahm   0.0497655 0.0509869 V 1.161 0.009 17.269 0.008 -11.8 0.0274 0.0027  3.454e-05    Ho
LSQ14ahm   0.0497655 0.0509869 Y 1.161 0.009 18.121 0.034  -5.8 0.0274 0.0027  6.656e-06    Ho
LSQ14ahm   0.0497655 0.0509869 i 1.161 0.009 18.124 0.012  -7.7 0.0274 0.0027  2.355e-05    Ho
LSQ14ahm   0.0497655 0.0509869 r 1.161 0.009 17.411 0.008 -12.9 0.0274 0.0027  1.756e-05    Ho
LSQ14ajn   0.0210100 0.0221584 B 0.654 0.004 16.296 0.007  -0.3 0.0193 0.0019 -1.842e-06    Ho
LSQ14ajn   0.0210100 0.0221584 V 0.654 0.004 16.230 0.005  -1.5 0.0193 0.0019  5.057e-06    Ho
LSQ14ajn   0.0210100 0.0221584 g 0.654 0.004 16.220 0.006  -0.4 0.0193 0.0019  4.585e-07    Ho
LSQ14ajn   0.0210100 0.0221584 i 0.654 0.004 16.653 0.010   1.3 0.0193 0.0019 -1.722e-05    Ho
LSQ14ajn   0.0210100 0.0221584 r 0.654 0.004 16.299 0.006  -2.0 0.0193 0.0019 -9.294e-06    Ho
LSQ14ajn   0.0210100 0.0221584 u 0.654 0.004 17.029 0.011   1.2 0.0193 0.0019 -1.459e-05    Ho
LSQ14asu   0.0683967 0.0695940 B 0.775 0.012 18.888 0.009  -3.6 0.0372 0.0037  3.641e-05    Ho
LSQ14asu   0.0683967 0.0695940 V 0.775 0.012 18.884 0.007  -4.8 0.0372 0.0037  6.581e-06    Ho
LSQ14asu   0.0683967 0.0695940 Y 0.775 0.012 19.093 0.076   4.4 0.0372 0.0037 -1.670e-05    Ho
LSQ14asu   0.0683967 0.0695940 i 0.775 0.012 19.397 0.012  -1.3 0.0372 0.0037 -1.403e-05    Ho
LSQ14asu   0.0683967 0.0695940 r 0.775 0.012 18.937 0.008  -4.8 0.0372 0.0037  7.111e-06    Ho
LSQ14auy   0.0824129 0.0832263 B 1.136 0.014 18.658 0.007  -4.3 0.0669 0.0067 -1.374e-05    Ho
LSQ14auy   0.0824129 0.0832263 J 1.136 0.014 19.045 0.022   0.7 0.0669 0.0067  4.747e-06    Ho
LSQ14auy   0.0824129 0.0832263 V 1.136 0.014 18.667 0.008  -5.5 0.0669 0.0067  6.797e-05    Ho
LSQ14auy   0.0824129 0.0832263 Y 1.136 0.014 19.339 0.025   0.5 0.0669 0.0067 -1.237e-05    Ho
LSQ14auy   0.0824129 0.0832263 i 1.136 0.014 19.417 0.012  -1.2 0.0669 0.0067  2.926e-05    Ho
LSQ14auy   0.0824129 0.0832263 r 1.136 0.014 18.749 0.008  -6.4 0.0669 0.0067  1.998e-05    Ho
LSQ14azy   0.0457633 0.0469322 B 1.136 0.027 17.682 0.055   3.6 0.0164 0.0016 -1.024e-04    Ho
LSQ14azy   0.0457633 0.0469322 V 1.136 0.027 17.616 0.039   2.3 0.0164 0.0016  3.906e-05    Ho
LSQ14azy   0.0457633 0.0469322 i 1.136 0.027 18.178 0.064   6.6 0.0164 0.0016  1.833e-05    Ho
LSQ14azy   0.0457633 0.0469322 r 1.136 0.027 17.618 0.031   1.5 0.0164 0.0016  2.649e-05    Ho
LSQ14ba    0.0775463 0.0787677 B 0.959 0.006 18.794 0.010  -6.8 0.0493 0.0049  2.785e-05    Ho
LSQ14ba    0.0775463 0.0787677 H 0.959 0.006 19.394 0.100  10.6 0.0493 0.0049  2.807e-05    Ho
LSQ14ba    0.0775463 0.0787677 J 0.959 0.006 19.307 0.023  -0.8 0.0493 0.0049  3.584e-06    Ho
LSQ14ba    0.0775463 0.0787677 V 0.959 0.006 18.760 0.009  -8.1 0.0493 0.0049  2.741e-05    Ho
LSQ14ba    0.0775463 0.0787677 Y 0.959 0.006 19.242 0.031  -0.2 0.0493 0.0049 -3.261e-06    Ho
LSQ14ba    0.0775463 0.0787677 i 0.959 0.006 19.340 0.012  -3.5 0.0493 0.0049  3.199e-06    Ho
LSQ14ba    0.0775463 0.0787677 r 0.959 0.006 18.843 0.008  -8.2 0.0493 0.0049  1.308e-05    Ho
LSQ14bbv   0.0587593 0.0584390 B 1.039 0.011 17.747 0.005  -2.4 0.0464 0.0046  1.941e-05    Ho
LSQ14bbv   0.0587593 0.0584390 V 1.039 0.011 17.739 0.004  -3.7 0.0464 0.0046 -1.029e-05    Ho
LSQ14bbv   0.0587593 0.0584390 i 1.039 0.011 18.601 0.009   0.9 0.0464 0.0046 -2.191e-05    Ho
LSQ14bbv   0.0587593 0.0584390 r 1.039 0.011 17.862 0.005  -4.1 0.0464 0.0046  7.940e-06    Ho
LSQ14bjj   0.0811438 0.0819882 B 0.996 0.008 18.465 0.007  -4.4 0.0408 0.0041  2.508e-05    Ho
LSQ14bjj   0.0811438 0.0819882 J 0.996 0.008 19.195 0.015   0.8 0.0408 0.0041 -1.451e-05    Ho
LSQ14bjj   0.0811438 0.0819882 V 0.996 0.008 18.547 0.006  -5.6 0.0408 0.0041  1.873e-05    Ho
LSQ14bjj   0.0811438 0.0819882 Y 0.996 0.008 19.125 0.020   1.1 0.0408 0.0041 -1.800e-05    Ho
LSQ14bjj   0.0811438 0.0819882 i 0.996 0.008 19.266 0.011  -1.0 0.0408 0.0041 -1.469e-05    Ho
LSQ14bjj   0.0811438 0.0819882 r 0.996 0.008 18.648 0.007  -5.9 0.0408 0.0041  1.546e-07    Ho
LSQ14fms   0.0779460 0.0773231 B 0.849 0.015 19.009 0.012  -3.2 0.0143 0.0014  4.751e-05    Ho
LSQ14fms   0.0779460 0.0773231 J 0.849 0.015 19.433 0.196   4.5 0.0143 0.0014 -1.225e-04    Ho
LSQ14fms   0.0779460 0.0773231 V 0.849 0.015 18.844 0.011  -4.6 0.0143 0.0014  8.504e-05    Ho
LSQ14fms   0.0779460 0.0773231 Y 0.849 0.015 19.261 0.073   3.3 0.0143 0.0014 -2.180e-04    Ho
LSQ14fms   0.0779460 0.0773231 i 0.849 0.015 19.332 0.018  -0.5 0.0143 0.0014 -4.275e-05    Ho
LSQ14fms   0.0779460 0.0773231 r 0.849 0.015 18.787 0.011  -4.4 0.0143 0.0014  1.715e-05    Ho
LSQ14foj   0.0460667 0.0451705 B 1.015 0.010 17.342 0.008 -10.8 0.0121 0.0012  3.005e-05    Ho
LSQ14foj   0.0460667 0.0451705 H 1.015 0.010 18.108 0.049  -6.5 0.0121 0.0012  8.098e-06    Ho
LSQ14foj   0.0460667 0.0451705 J 1.015 0.010 17.939 0.028  -6.5 0.0121 0.0012  5.265e-05    Ho
LSQ14foj   0.0460667 0.0451705 V 1.015 0.010 17.295 0.007 -12.1 0.0121 0.0012  1.256e-05    Ho
LSQ14foj   0.0460667 0.0451705 Y 1.015 0.010 17.933 0.048  -6.2 0.0121 0.0012  2.902e-05    Ho
LSQ14foj   0.0460667 0.0451705 i 1.015 0.010 17.979 0.014  -7.4 0.0121 0.0012  2.312e-05    Ho
LSQ14foj   0.0460667 0.0451705 r 1.015 0.010 17.333 0.011 -12.4 0.0121 0.0012  2.259e-05    Ho
LSQ14fom   0.0562600 0.0553279 B 0.947 0.009 17.794 0.008  -8.2 0.0184 0.0018  3.105e-05    Ho
LSQ14fom   0.0562600 0.0553279 H 0.947 0.009 18.313 0.046  -2.7 0.0184 0.0018  6.945e-06    Ho
LSQ14fom   0.0562600 0.0553279 J 0.947 0.009 18.305 0.033  -3.3 0.0184 0.0018  1.846e-05    Ho
LSQ14fom   0.0562600 0.0553279 V 0.947 0.009 17.773 0.008  -9.4 0.0184 0.0018  2.936e-05    Ho
LSQ14fom   0.0562600 0.0553279 Y 0.947 0.009 18.303 0.040  -2.6 0.0184 0.0018  3.394e-06    Ho
LSQ14fom   0.0562600 0.0553279 i 0.947 0.009 18.380 0.015  -4.9 0.0184 0.0018  9.546e-06    Ho
LSQ14fom   0.0562600 0.0553279 r 0.947 0.009 17.828 0.009  -9.5 0.0184 0.0018  1.109e-05    Ho
LSQ14gfb   0.0527067 0.0527873 B 0.605 0.035 19.568 0.055  -0.7 0.0159 0.0016  2.892e-04    Ho
LSQ14gfb   0.0527067 0.0527873 H 0.605 0.035 18.888 0.112   5.5 0.0159 0.0016 -6.045e-04    Ho
LSQ14gfb   0.0527067 0.0527873 J 0.605 0.035 18.684 0.138   4.3 0.0159 0.0016 -1.289e-03    Ho
LSQ14gfb   0.0527067 0.0527873 V 0.605 0.035 19.042 0.032  -1.9 0.0159 0.0016  3.133e-04    Ho
LSQ14gfb   0.0527067 0.0527873 Y 0.605 0.035 18.789 0.093   5.8 0.0159 0.0016 -6.095e-04    Ho
LSQ14gfb   0.0527067 0.0527873 i 0.605 0.035 19.127 0.087   7.5 0.0159 0.0016 -5.091e-04    Ho
LSQ14gfb   0.0527067 0.0527873 r 0.605 0.035 18.856 0.025  -2.7 0.0159 0.0016 -2.031e-04    Ho
LSQ14gfn   0.1216158 0.1210925 B 0.991 0.023 19.366 0.017  -3.9 0.0332 0.0033  7.615e-05    Ho
LSQ14gfn   0.1216158 0.1210925 H 0.991 0.023 19.697 0.129  -3.5 0.0332 0.0033  2.760e-04    Ho
LSQ14gfn   0.1216158 0.1210925 V 0.991 0.023 19.329 0.012  -5.1 0.0332 0.0033 -3.540e-06    Ho
LSQ14gfn   0.1216158 0.1210925 Y 0.991 0.023 20.083 0.054  -3.3 0.0332 0.0033  1.554e-04    Ho
LSQ14gfn   0.1216158 0.1210925 Y 0.991 0.023 20.083 0.054  -3.3 0.0332 0.0033  1.554e-04    Ho
LSQ14gfn   0.1216158 0.1210925 i 0.991 0.023 20.225 0.026  -0.5 0.0332 0.0033 -1.516e-04    Ho
LSQ14gfn   0.1216158 0.1210925 r 0.991 0.023 19.428 0.014  -5.4 0.0332 0.0033 -4.097e-05    Ho
LSQ14ghv   0.0666539 0.0662566 B 0.949 0.009 18.370 0.009  -3.6 0.0088 0.0009  2.881e-05    Ho
LSQ14ghv   0.0666539 0.0662566 H 0.949 0.009 18.863 0.059   3.8 0.0088 0.0009 -1.551e-05    Ho
LSQ14ghv   0.0666539 0.0662566 J 0.949 0.009 18.994 0.048   3.3 0.0088 0.0009 -5.961e-05    Ho
LSQ14ghv   0.0666539 0.0662566 V 0.949 0.009 18.392 0.007  -4.9 0.0088 0.0009  1.278e-05    Ho
LSQ14ghv   0.0666539 0.0662566 Y 0.949 0.009 18.887 0.041   4.0 0.0088 0.0009 -7.331e-05    Ho
LSQ14ghv   0.0666539 0.0662566 i 0.949 0.009 19.079 0.014  -0.3 0.0088 0.0009 -2.837e-05    Ho
LSQ14ghv   0.0666539 0.0662566 r 0.949 0.009 18.473 0.008  -5.0 0.0088 0.0009  1.512e-06    Ho
LSQ14gov   0.0895380 0.0892443 B 1.141 0.008 18.467 0.006  -9.3 0.0357 0.0036 -2.208e-06    Ho
LSQ14gov   0.0895380 0.0892443 H 1.141 0.008 19.767 0.158   1.2 0.0357 0.0036  7.773e-07    Ho
LSQ14gov   0.0895380 0.0892443 J 1.141 0.008 19.265 0.035  -0.4 0.0357 0.0036 -1.159e-07    Ho
LSQ14gov   0.0895380 0.0892443 V 1.141 0.008 18.572 0.007 -10.5 0.0357 0.0036  3.276e-05    Ho
LSQ14gov   0.0895380 0.0892443 Y 1.141 0.008 19.306 0.028  -1.5 0.0357 0.0036  1.230e-05    Ho
LSQ14gov   0.0895380 0.0892443 g 1.141 0.008 18.466 0.030   2.5 0.0357 0.0036 -2.372e-06    Ho
LSQ14gov   0.0895380 0.0892443 i 1.141 0.008 19.424 0.011  -6.3 0.0357 0.0036  1.323e-05    Ho
LSQ14gov   0.0895380 0.0892443 r 1.141 0.008 18.718 0.006 -11.4 0.0357 0.0036  1.431e-05    Ho
LSQ14ie    0.0895380 0.0905466 B 1.155 0.010 18.742 0.007  -8.1 0.0717 0.0072 -3.443e-06    Ho
LSQ14ie    0.0895380 0.0905466 V 1.155 0.010 18.765 0.008  -9.3 0.0717 0.0072  3.657e-05    Ho
LSQ14ie    0.0895380 0.0905466 Y 1.155 0.010 19.514 0.050  -1.3 0.0717 0.0072  4.065e-05    Ho
LSQ14ie    0.0895380 0.0905466 i 1.155 0.010 19.604 0.013  -5.2 0.0717 0.0072  3.821e-05    Ho
LSQ14ie    0.0895380 0.0905466 r 1.155 0.010 18.875 0.008 -10.4 0.0717 0.0072  2.753e-05    Ho
LSQ14ip    0.0612967 0.0624196 B 0.522 0.009 19.493 0.016  -7.2 0.0373 0.0037  1.356e-05    Ho
LSQ14ip    0.0612967 0.0624196 H 0.522 0.009 19.305 0.215  -5.8 0.0373 0.0037  1.011e-04    Ho
LSQ14ip    0.0612967 0.0624196 J 0.522 0.009 18.973 0.081  -6.9 0.0373 0.0037 -9.109e-05    Ho
LSQ14ip    0.0612967 0.0624196 V 0.522 0.009 19.148 0.013  -8.7 0.0373 0.0037  5.692e-05    Ho
LSQ14ip    0.0612967 0.0624196 Y 0.522 0.009 18.989 0.079  -7.7 0.0373 0.0037 -2.856e-05    Ho
LSQ14ip    0.0612967 0.0624196 i 0.522 0.009 19.375 0.018  -6.8 0.0373 0.0037  3.007e-05    Ho
LSQ14ip    0.0612967 0.0624196 r 0.522 0.009 19.042 0.013  -9.7 0.0373 0.0037  4.352e-05    Ho
LSQ14jp    0.0453900 0.0464896 B 0.677 0.007 18.138 0.007  -8.4 0.0530 0.0053  1.518e-05    Ho
LSQ14jp    0.0453900 0.0464896 H 0.677 0.007 18.288 0.066  10.9 0.0530 0.0053 -8.973e-05    Ho
LSQ14jp    0.0453900 0.0464896 J 0.677 0.007 17.887 0.115   9.8 0.0530 0.0053 -1.083e-04    Ho
LSQ14jp    0.0453900 0.0464896 V 0.677 0.007 18.015 0.006  -9.6 0.0530 0.0053  6.336e-06    Ho
LSQ14jp    0.0453900 0.0464896 Y 0.677 0.007 18.157 0.093   9.4 0.0530 0.0053 -1.015e-04    Ho
LSQ14jp    0.0453900 0.0464896 i 0.677 0.007 18.436 0.011  -6.6 0.0530 0.0053 -1.480e-05    Ho
LSQ14jp    0.0453900 0.0464896 r 0.677 0.007 17.993 0.007 -10.0 0.0530 0.0053  7.631e-06    Ho
LSQ14mc    0.0566200 0.0575661 B 0.964 0.004 17.818 0.005  -6.6 0.0207 0.0021  8.288e-06    Ho
LSQ14mc    0.0566200 0.0575661 V 0.964 0.004 17.847 0.004  -7.7 0.0207 0.0021  8.540e-06    Ho
LSQ14mc    0.0566200 0.0575661 Y 0.964 0.004 18.438 0.095   7.0 0.0207 0.0021 -1.833e-06    Ho
LSQ14mc    0.0566200 0.0575661 i 0.964 0.004 18.531 0.008  -3.2 0.0207 0.0021 -2.778e-08    Ho
LSQ14mc    0.0566200 0.0575661 r 0.964 0.004 17.948 0.005  -7.9 0.0207 0.0021  3.729e-06    Ho
LSQ14q     0.0669503 0.0678710 B 0.958 0.004 18.178 0.006 -12.7 0.0198 0.0020  1.059e-05    Ho
LSQ14q     0.0669503 0.0678710 V 0.958 0.004 18.225 0.005 -13.9 0.0198 0.0020  1.101e-05    Ho
LSQ14q     0.0669503 0.0678710 Y 0.958 0.004 18.819 0.026  -2.1 0.0198 0.0020  1.160e-06    Ho
LSQ14q     0.0669503 0.0678710 i 0.958 0.004 18.889 0.008  -9.3 0.0198 0.0020  5.072e-06    Ho
LSQ14q     0.0669503 0.0678710 r 0.958 0.004 18.335 0.006 -14.0 0.0198 0.0020  5.765e-06    Ho
LSQ14wp    0.0694519 0.0706148 B 1.138 0.011 17.874 0.007  -7.8 0.0207 0.0021 -3.412e-06    Ho
LSQ14wp    0.0694519 0.0706148 H 1.138 0.011 18.868 0.051  -3.3 0.0207 0.0021  1.975e-05    Ho
LSQ14wp    0.0694519 0.0706148 J 1.138 0.011 18.649 0.024  -2.8 0.0207 0.0021  1.447e-05    Ho
LSQ14wp    0.0694519 0.0706148 V 1.138 0.011 17.924 0.007  -9.0 0.0207 0.0021  4.077e-05    Ho
LSQ14wp    0.0694519 0.0706148 Y 1.138 0.011 18.799 0.035  -3.0 0.0207 0.0021  2.856e-05    Ho
LSQ14wp    0.0694519 0.0706148 g 1.138 0.011 17.871 0.006  -8.0 0.0207 0.0021  7.385e-07    Ho
LSQ14wp    0.0694519 0.0706148 i 1.138 0.011 18.745 0.012  -4.7 0.0207 0.0021  2.780e-05    Ho
LSQ14wp    0.0694519 0.0706148 r 1.138 0.011 18.107 0.007  -9.9 0.0207 0.0021  2.090e-05    Ho
LSQ14wp    0.0694519 0.0706148 u 1.138 0.011 18.155 0.009  -6.1 0.0207 0.0021 -2.083e-06    Ho
LSQ14xi    0.0507429 0.0519014 B 1.142 0.011 18.256 0.007  -8.6 0.0368 0.0037  8.231e-07    Ho
LSQ14xi    0.0507429 0.0519014 H 1.142 0.011 18.341 0.064   8.7 0.0368 0.0037  6.227e-05    Ho
LSQ14xi    0.0507429 0.0519014 J 1.142 0.011 18.179 0.027  -3.7 0.0368 0.0037  5.588e-05    Ho
LSQ14xi    0.0507429 0.0519014 V 1.142 0.011 18.044 0.008  -9.9 0.0368 0.0037  4.232e-05    Ho
LSQ14xi    0.0507429 0.0519014 Y 1.142 0.011 18.395 0.035  -3.9 0.0368 0.0037  9.875e-05    Ho
LSQ14xi    0.0507429 0.0519014 i 1.142 0.011 18.512 0.014  -5.6 0.0368 0.0037  2.521e-05    Ho
LSQ14xi    0.0507429 0.0519014 r 1.142 0.011 17.991 0.008 -10.8 0.0368 0.0037  1.234e-05    Ho
LSQ15aae   0.0515643 0.0517701 B 1.226 0.008 17.835 0.006  -5.6 0.0616 0.0062  1.534e-05    Ho
LSQ15aae   0.0515643 0.0517701 V 1.226 0.008 17.756 0.005  -6.8 0.0616 0.0062 -5.541e-06    Ho
LSQ15aae   0.0515643 0.0517701 Y 1.226 0.008 18.363 0.020   0.4 0.0616 0.0062 -2.144e-07    Ho
LSQ15aae   0.0515643 0.0517701 g 1.226 0.008 17.774 0.005  -5.6 0.0616 0.0062  1.338e-05    Ho
LSQ15aae   0.0515643 0.0517701 i 1.226 0.008 18.310 0.011  -2.9 0.0616 0.0062  2.608e-05    Ho
LSQ15aae   0.0515643 0.0517701 r 1.226 0.008 17.773 0.006  -8.4 0.0616 0.0062  1.834e-05    Ho
